benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt04-stride-heavy-loop,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",18845,754,50,10,19.675310995808104,19.808714001555927,20.117670748732053,24450418
rt04-stride-heavy-loop,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",18845,754,50,10,19.348060257470934,19.741224503377452,20.336711495474447,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",18845,754,50,10,19.43938049953431,19.73963200725848,20.186810001177946,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",18845,754,50,10,19.089937493845355,19.679149001603946,20.021980497404,24450418
rt05-nested-mix,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",20533,755,50,10,18.86926874431083,19.56030050496338,19.972951253294013,36414
rt05-nested-mix,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",20533,755,50,10,19.26915049989475,19.74107099522371,20.161127500614384,36414
rt05-nested-mix,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",20533,755,50,10,19.006557751708897,19.534080995072145,20.17164275093819,36414
rt05-nested-mix,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",20533,755,50,10,18.812225509464042,19.332592004502658,19.972456251707627,36414
rt05-nested-mix,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",20533,755,50,10,19.037027494050562,19.56288849032717,20.0138025029446,36414
rt05-nested-mix,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",20533,755,50,10,19.198647252778756,19.683779995830264,20.0068369958899,36414
rt05-nested-mix,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",20533,755,50,10,19.348724999872502,19.687936997797806,20.18822150057531,36414
rt05-nested-mix,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",20533,755,50,10,19.21015849802643,19.618591497419402,19.903773001715308,36414
rt05-nested-mix,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",20533,755,50,10,19.442788001470035,19.919470003515016,20.3647784946952,36414
rt05-nested-mix,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",20533,755,50,10,19.355183503648732,19.850736505759414,20.48422499137814,36414
